company_name,country,hall,booth,brands,representatives,source_page_url,source_record_url
HAN ELEKTRONİK VE MEKANİK SANAYİ İÇ VE DIŞ TİC. LTD. ŞTİ.,Türki̇ye,8,810,"ALEX-TECH MACHINERY INDUSTRIAL CO., LTD., CNC, EXACT","Alex-Tech Machinery Industrial Co., Ltd., Exact Machinery Co., Ltd.",https://www.maktekfuari.com/en/exhibitor-list?page=33,https://www.maktekfuari.com/en/brand/han-elektronik-ve-mekanik-sanayi-ic-ve-dis-tic-ltd-sti
HAN SONG,South Korea,10,1008,,,https://www.maktekfuari.com/en/exhibitor-list?page=33,https://www.maktekfuari.com/en/brand/han-song
"HANGZHOU XINSHENG PRECISION MACHINERY CO., LTD.",China,12A,81A,PILIHU,,https://www.maktekfuari.com/en/exhibitor-list?page=33,https://www.maktekfuari.com/en/brand/hangzhou-xinsheng-precision-machinery-co-ltd
HANKO MAKİNA SAN. VE TİC.LTD.ŞTİ.,Türki̇ye,5,508,,"C.M.S. SpA, Kern Microtechnik GmbH, REMACONTROL SRL, Virtek Vision International, NCG CAM Solutions Ltd, Fidia S.p.A., ASC Process Systems",https://www.maktekfuari.com/en/exhibitor-list?page=33,https://www.maktekfuari.com/en/brand/hanko-makina-san-ve-ticltdsti
HANKOOK MACHINE TOOLS,Tayvan,8,808,,,https://www.maktekfuari.com/en/exhibitor-list?page=33,https://www.maktekfuari.com/en/brand/hankook-machine-tools
"HANSONG M&T Co., Ltd. Republic Of Korea",,11,1178,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hansong-mt-co-ltd
HANSUNG TECH,South Korea,6,608,Hansung Tech,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hansung-tech
HANWA SEMITECH Republic Of Korea,,8,805,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hanwa-semitech
HAOZHI,China,6,604B,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/haozhi
HARLİNGEN TOOLS,Italy,11,1148A,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/harlingen-tools
HARTECH,Tayvan,8,805,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hartech
Hartmetall-Werkzeugfabrik Paul Horn GmbH,Germany,11,1154B,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hartmetall-werkzeugfabrik-paul-horn-gmbh
HASSAS MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,11,1106,HASSAS,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hassas-muhendislik-san-ve-tic-ltd-sti
HATSAN SİLAH MAKİNA KALIP SAN VE TİC A.Ş.,Türki̇ye,12A,50F,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hatsan-silah-makina-kalip-san-ve-tic-as
"HBS TECH.,CO.",China,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hbs-techco
HCM,Tayvan,5,506,,,https://www.maktekfuari.com/en/exhibitor-list?page=34,https://www.maktekfuari.com/en/brand/hcm
HD HD EXPO SERVİCE TOURİST (HK) LIMITED,Türki̇ye,12A,63,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hd-expo-service-tourist-hk-limited
"HEBEI RUIAO MACHINE TOOL ACCESSORIES PRODUCING CO.,LTD",China,12A,60B,"RUIAO, RUIAO",,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hebei-ruiao-machine-tool-accessories-producing-coltd
HEESS,Germany,10,1009,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/heess
Heimatec Gmbh,Germany,12A,50B,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/heimatec-gmbh
HENAN BELLO NEW MATERIAL CO LTD,China,12A,69B,BELLO,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/henan-bello-new-material-co-ltd
"HENAN TONGTAI HEAVY INDUSTRY TECHNOLOGY CO.,LTD.",China,12A,70B,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/henan-tongtai-heavy-industry-technology-coltd
"HENGERDA NEW MATERIALS (FUJIAN) CO., LTD.",China,12A,59D,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hengerda-new-materials-fujian-co-ltd-1
"HENGERDA NEW MATERIALS FUJIAN CO., LTD.",China,12A,59D,"LINGYING, HENGERDA","HENGERDA NEW MATERIALS (FUJIAN) CO., LTD.",https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hengerda-new-materials-fujian-co-ltd
HENINGER & KLEIN GmbH u. Co. KG,Germany,12,1210A,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/heninger-klein-gmbh-u-co-kg
HERMAKİNA CNC TAK.TEZ.VE BİL.SİS.İTH.İHR.SA.Tİ.LTD.ŞTİ.,Türki̇ye,4,407,,HERMLE,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hermakina-cnc-taktezve-bilsisithihrsatiltdsti
HERMLE,Germany,4,407,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hermle
HEXAGON,Sweden,12,1211A,,,https://www.maktekfuari.com/en/exhibitor-list?page=35,https://www.maktekfuari.com/en/brand/hexagon
"HG STAR TECHNOLOGY CO.,Ltd.",China,11A,24,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hg-star-technology-coltd
HG WUHAN HUAGONG INTERNATIONAL DEVOLEPMENT CO. LTD.,China,12A,49B,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hg-wuhan-huagong-international-devolepment-co-ltd
HGIT,China,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hgit
HIGHTECH,Türki̇ye,5,501A,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hightech
"HINAKA FLUID POWER CO., LTD.",Tayvan,6,607C,"HINAKA FLUID POWER CO., LTD.",,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hinaka-fluid-power-co-ltd
HITEC,China,9,918,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hitec
HİCO MAKİNA VE MÜH.LTD.ŞTİ.,Türki̇ye,2,228,HİCO,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hico-makina-ve-muhltdsti
HİDKOM MÜHENDİSLİK MÜMES. TAAHHÜT MAK. VE TİC. LTD. ŞTİ.,Türki̇ye,11,1156,,"Best Gmbh, Erwin Halder, Wagner, Neidlein, HWR Spanntechnik GmbH, Roemheld, Hainbuch, ROMAI ROBERT MAIER GMBH, ESA Eppinger GmbH, Norelem",https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hidkom-muhendislik-mumes-taahhut-mak-ve-tic-ltd-sti
HİDROLİKSAN HALİM USTA HİDROLİK PRES İML .SAN. TİC.LTD.ŞTİ.,Türki̇ye,2,224,HİDROLİKSAN,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hidroliksan-halim-usta-hidrolik-pres-iml-san-ticltdsti
HİDROPAR BURSA OTOMASYON HİD. PNÖM. MAK. SAN. TİC. A. Ş.,Türki̇ye,11,1131,,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hidropar-bursa-otomasyon-hid-pnom-mak-san-tic-a-s
HİDROPRES MAKİNA SANAYİ VE TİCARET ANONİM ŞİRKETİ,Türki̇ye,1,116,HİDROPRES,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hidropres-makina-sanayi-ve-ticaret-anonim-sirketi
HİLALSAN MAK. ENDUSTRİYEL VE TİC. LTD. STİ.,Türki̇ye,2,201,HİLALSAN,,https://www.maktekfuari.com/en/exhibitor-list?page=36,https://www.maktekfuari.com/en/brand/hilalsan-mak-endustriyel-ve-tic-ltd-sti
HNK MACHINE TOOL CO.LTD.,South Korea,5,504,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hnk-machine-tool-coltd
Hoffmann,Germany,6,620,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hoffmann
HONOR,Tayvan,8,812,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/honor
HORN TURKEY METAL İŞLEME EKİPMANLARI İTH. VE PAZ. LTD. ŞTİ.,Türki̇ye,11,1154B,ph HORN,Hartmetall-Werkzeugfabrik Paul Horn GmbH,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/horn-turkey-metal-isleme-ekipmanlari-ith-ve-paz-ltd-sti
HOWFIT SCIENCE AND TECHNOLOGY CO.LTD.,China,12A,49C,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/howfit-science-and-technology-coltd
HPMT INDUSTRIES SDN. BHD.,Malaysia,11,1173,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hpmt-industries-sdn-bhd
"HUITONGXINDA AIR COMPRESSOR (JINAN) CO., LTD",China,12A,63,HUITONGXINDA,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/huitongxinda-air-compressor-jinan-co-ltd
"HUNAN VIPER METAL MATERIALS CO., LTD.",China,12A,59G,VIPER,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hunan-viper-metal-materials-co-ltd
HURON GRAFFENSTADEN S.A.S.,France,12,1236,HURON,JYOTI CNC AUTOMATION LTD,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/huron-graffenstaden-sas
"Huzhou Machine Tool Works Co., Ltd",China,11A,49,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/huzhou-machine-tool-works-co-ltd
HVR MAGNETİCS,China,11,1150,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hvr-magnetics
HWACHEON,Germany,4,402A,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hwacheon
HWR Spanntechnik GmbH,Germany,11,1156,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hwr-spanntechnik-gmbh
Hyperion Materials & Technology,United States,11,1180,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hyperion-materials-technology
Hyperlean,Italy,5,504,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hyperlean
HYUNDAI ROBOTICS,Germany,8,805,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hyundai-robotics
HYUNDAI WIA CORPORATION Republic Of Korea,,8,805,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/hyundai-wia-corporation
HÖCKH Metall-Reinigungsanlagen GmbH,Germany,6,617,,,https://www.maktekfuari.com/en/exhibitor-list?page=37,https://www.maktekfuari.com/en/brand/hockh-metall-reinigungsanlagen-gmbh
I-Twin Industrial,Tayvan,2,215,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/i-twin-industrial
ICAM,Italy,11,1160,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/icam
IMAO CLAMP,Japan,11,1150,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/imao-clamp
IMEAS spa,Italy,2,217,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/imeas-spa
IMSA S.R.L,Italy,9,904F,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/imsa-srl
INDEX,Germany,10,1005 Hall: 10 Booth: 1015,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/index
INDUCTOTHERM İNDÜKSİYON SİSTEMLERİ SAN AŞ,Türki̇ye,1,104B,INDUCTOTHERM GROUP,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/inductotherm-induksiyon-sistemleri-san-as
INELMATIC CASTILLA Y LEON SL,Spain,6,602,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/inelmatic-castilla-y-leon-sl
Inovatools Eckerle & Ertel GmbH,Germany,11,1174A,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/inovatools-eckerle-ertel-gmbh
INTEGRAL TAKIM TEZGAHLARI CNC MAKINA VE TEKNOLOJİ ÇÖZÜMLERİ LTD. ŞTİ.,Türki̇ye,4,402A,MURATEC,HWACHEON,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/integral-takim-tezgahlari-cnc-makina-ve-teknoloji-cozumleri-ltd-sti
INTERCOM SRL,Italy,1,108,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/intercom-srl
ISITAN MAKİNE SANAYİ VE TİC. A. Ş.,Türki̇ye,2,213,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/isitan-makine-sanayi-ve-tic-a-s
"IWATA SAW MFG CO., LTD.",Japan,1,103,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/iwata-saw-mfg-co-ltd
"IWATA TOOL Co.,Ltd.",Japan,11,1123,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/iwata-tool-coltd
IZAR CUTTING TOOLS S.A.L.,Spain,11,1148A,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/izar-cutting-tools-sal
İBRAHİM ÜMİT MAKİNA SAN. TİC. LTD. ŞTİ.,Türki̇ye,7,716,"SMEC, Z-MAT",SMEC Co. LTD,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/ibrahim-umit-makina-san-tic-ltd-sti
İCON CNC MAKİNA TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,11A,13,SUZHOU HALLER INTELLIGENT,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/icon-cnc-makina-teknolojileri-sanayi-ve-ticaret-limited-sirketi
İDEAL MAKİNA END. ÜRÜN. SAN. VE TİC. A.Ş.,Türki̇ye,2,216,,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/ideal-makina-end-urun-san-ve-tic-as
İHSAN KOÇAK MAKİNA SANAYİ VE TİCARET A.Ş.,Türki̇ye,8,812,"Dirinler, HONOR, DOWELL, OZCO, NIDEC, OKK, Nakamura-Tome, CAMPRO","CAMPRO, NIDEC CORPORATION, DOWELL - TONG YI MACHINERY INC., HONOR, OKK CORPORATION, NAKAMURA-TOME PRECISION INDUSTRY CO., LTD.",https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/ihsan-kocak-makina-sanayi-ve-ticaret-as
İMAŞ MAKİNE SAN. A.Ş.,Türki̇ye,2,206,Cuteral,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/imas-makine-san-as
İNGENİUM MAKİNE LİMİTED ŞİRKETİ,Türki̇ye,12A,49A,,,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/ingenium-makine-limited-sirketi
İNKOR TEKNİK HIRDAVAT İÇ VE DIŞ TİC. LTD. ŞTİ.,Türki̇ye,12A,21,"İNKORE, İNPERA, WAEGNER",,https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/inkor-teknik-hirdavat-ic-ve-dis-tic-ltd-sti
İNMAK MAKİNA SANAYİ VE TİC A.Ş,Türki̇ye,7,705,"MECTRON, MIYANO, CITIZEN","MECTRON INC, MIYANO MACHINERY, CITIZEN MACHINERY CO LTD",https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/inmak-makina-sanayi-ve-tic-as
İNOVASYON CNC MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12,1234,,"DONGGUAN BAOKE PRECISION MACHINERY CO LTD., DONGGUAN BAOKE PRECISION MACHINERY CO LTD.",https://www.maktekfuari.com/en/exhibitor-list?page=39,https://www.maktekfuari.com/en/brand/inovasyon-cnc-makina-sanayi-ve-ticaret-limited-sirketi
İSTANBUL MAKİNA VE OTOM. SİSTEMLERİ SAN. TİC. A.Ş.,Türki̇ye,7,701 Hall: 7 Booth: 703,Arion,"Takisawa Machine Tool Co., Taiwan TAKISAWA Technology Co., QUASER MACHINE TOOLS, KIWA MACHINERY CO., NEXTURN CO., Quick Jet Machin Co., Oscarmax, MATSUURA MACHINERY CORPORATION, PROTH Industrial Co., Ltd., PALMARY Machinery Co., Ltd., ARIX CNC MACHINES CO., LTD., Ares Seiki, JSWAY CNC Machine Tool Co., Ltd., FFG DMC, KEN ICHI MACHINE CO., LTD., Millstar, Mega, Alzmetall, Sodick Europe Ltd., TAIKAN INTELLIGENT EQUIPMENT (SHENZHEN) CO., LTD.",https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/istanbul-makina-ve-otom-sistemleri-san-tic-as
İZTES TESTERE VE MAKİNA SAN.TİC.LTD.ŞTİ,Türki̇ye,2,220A,İZTES,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/iztes-testere-ve-makina-santicltdsti
İĞREK MAKİNA SANAYİ VE TİC. A. Ş.,Türki̇ye,12,1201,İğrek Makina,,https://www.maktekfuari.com/en/exhibitor-list?page=38,https://www.maktekfuari.com/en/brand/igrek-makina-sanayi-ve-tic-a-s
J. Schneeberger Maschinen AG,Switzerland,5,503 B,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/j-schneeberger-maschinen-ag
J.N. Eberle Cie. GmbH,Germany,1,107,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/jn-eberle-cie-gmbh
Jagular Industry Ltd.Taiwan,Tayvan,5,511,,,https://www.maktekfuari.com/en/exhibitor-list?page=40,https://www.maktekfuari.com/en/brand/jagular-industry-ltdtaiwan
JEICO,South Korea,6,608,JEICO,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jeico
"JI JIANGSU GRINDING DOCTOR ABRASIVES CO., LTD.",Türki̇ye,12A,81B,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangsu-grinding-doctor-abrasives-co-ltd
"JI JIANGXI KANGQI INDUSTRIAL CO.,LTD.",Türki̇ye,9,904C-1,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangxi-kangqi-industrial-coltd
"JIANGSU BOSHANG INDUSTRIAL EQUIPMENT CO., LTD.",China,12A,77A,Bosunman,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangsu-boshang-industrial-equipment-co-ltd
JIANGSU CHENGUANG CNC MACHINE TOOL,China,12A,70C,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangsu-chenguang-cnc-machine-tool
"JIANGSU SAMMLITE MACHINERY CO.,LTD.",China,5,511,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangsu-sammlite-machinery-coltd
"JIANGSU SHAOFENG TOOLS CO.,LTD",China,12A,72C,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiangsu-shaofeng-tools-coltd
"JINAN INSTITUTE OF METALLURGICAL SCIENCE CO., LTD.",China,12A,69E,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jinan-institute-of-metallurgical-science-co-ltd
"JINING JIEHE MANUFACTURING CO., LTD.",China,12A,71G,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jining-jiehe-manufacturing-co-ltd
"JINN FA MACHINE INDUSTRIAL CO., LTD.",Tayvan,5,513,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jinn-fa-machine-industrial-co-ltd
JIUXUN HASSAS MAKİNE SANAYİ LİMİTED ŞİRKETİ,Türki̇ye,12A,46,JIUXUN,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jiuxun-hassas-makine-sanayi-limited-sirketi
"JJ TOOLS Co.,Ltd. Republic Of Korea",,11,1123,,,https://www.maktekfuari.com/en/exhibitor-list?page=41,https://www.maktekfuari.com/en/brand/jj-tools-coltd
JOBS S.p.A.,Italy,7,709,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/jobs-spa
JOEN LIH MACHINERY CO. LTD.,Tayvan,9,901E,"Joen Lih Machinery Co., Ltd.",,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/joen-lih-machinery-co-ltd
"Joen Lih Machinery Co., Ltd.",Tayvan,7,711,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/joen-lih-machinery-co-ltd-1
Johs. Boss GmbH & Co. KG,Germany,12A,12,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/johs-boss-gmbh-co-kg
JOKER KESİCİ TAKIMLAR SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,11,1140,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/joker-kesici-takimlar-san-ve-tic-ltd-sti
JOURNEY ENDÜSTRİYEL EKİPMANLARI DIŞ TİC. LTD. ŞTİ.,Türki̇ye,11A,14 Hall: 12A Booth: 10B,JOURNEY ENDÜSTRİYEL EKİPMANLARI DIŞ TİCARET LİMİTED ŞİRKETİ,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/journey-endustriyel-ekipmanlari-dis-tic-ltd-sti
"JSWAY CNC Machine Tool Co., Ltd.",China,7,701 Hall: 7 Booth: 703,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/jsway-cnc-machine-tool-co-ltd
JULIA UTENSILI SRL,Italy,11,1151,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/julia-utensili-srl
JYOTI CNC AUTOMATION LTD,Hi̇ndi̇stan,12,1236,,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/jyoti-cnc-automation-ltd
KAHRAMAN KALIP ELEKTRİK VE ELEKTRONİK DONANIMLARI SAN. TİC. LTD. ŞTİ.,Türki̇ye,12A,49C,,HOWFIT SCIENCE AND TECHNOLOGY CO.LTD.,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/kahraman-kalip-elektrik-ve-elektronik-donanimlari-san-tic-ltd-sti
KAIFENG BESCO SUPERABRASIVES CO LTD,China,9,926,BESCO,,https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/kaifeng-besco-superabrasives-co-ltd
KALİP TEKNİK KESİCİ TAKIMLAR VE MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,25,"HANSONG M&T CO., LTD., DIJET INDUSTRIAL CO., LTD, NACHREINER – SPANABHEBENDE WERKZEUGE, Ann Way Machine Tools Co., Ltd.","HANSONG M&T Co., Ltd., Ann Way Machine Tools Co., Ltd., NACHREINER – SPANABHEBENDE WERKZEUGE, DIJET INDUSTRIAL CO., LTD",https://www.maktekfuari.com/en/exhibitor-list?page=42,https://www.maktekfuari.com/en/brand/kalip-teknik-kesici-takimlar-ve-makina-sanayi-ticaret-limited-sirketi
